,movie_id,movie_id,final_prediction
3571,12979849,12979849,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3572,14055139,14055139,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3573,14537381,14537381,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3574,14769428,14769428,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3575,16166605,16166605,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3576,17178335,17178335,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3577,17208834,17208834,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3578,19898489,19898489,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3579,21225053,21225053,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3580,23093539,23093539,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3581,23123057,23123057,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3582,23240836,23240836,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3583,25159111,25159111,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3584,25248397,25248397,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3585,26736410,26736410,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3586,28597189,28597189,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3587,29771645,29771645,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3588,29839198,29839198,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3589,30552508,30552508,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3590,30623023,30623023,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3591,32821760,32821760,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3592,35279631,35279631,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3593,35356742,35356742,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3594,35741274,35741274,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3595,35875851,35875851,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3596,42993,42993,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3597,62689,62689,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3598,422428,422428,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3599,1157009,1157009,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3600,1191975,1191975,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3601,1919203,1919203,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3602,1969294,1969294,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3603,2130880,2130880,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3604,3267654,3267654,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3605,3412648,3412648,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3606,3769721,3769721,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3607,4841603,4841603,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3608,5862072,5862072,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3609,5990251,5990251,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3610,8312012,8312012,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3611,8377856,8377856,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3612,8945770,8945770,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3613,10640523,10640523,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3614,11188284,11188284,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3615,11450820,11450820,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3616,12761104,12761104,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3617,12954957,12954957,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3618,17390669,17390669,0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0
3619,17510112,17510112,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3620,18243294,18243294,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3621,19654512,19654512,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0
3622,20632792,20632792,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3623,21055071,21055071,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3624,21972505,21972505,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3625,22845523,22845523,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3626,24634376,24634376,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3627,24649965,24649965,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3628,25012178,25012178,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3629,25616094,25616094,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3630,25807103,25807103,1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3631,26003499,26003499,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3632,26523292,26523292,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3633,27527158,27527158,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3634,30865545,30865545,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3635,31025059,31025059,0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1
3636,77619,77619,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3637,193847,193847,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3638,483274,483274,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3639,1247973,1247973,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3640,1623252,1623252,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3641,1769207,1769207,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3642,2031886,2031886,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3643,2229894,2229894,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3644,3016738,3016738,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3645,3419442,3419442,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3646,4098741,4098741,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3647,4280890,4280890,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3648,4399322,4399322,0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
3649,4986536,4986536,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3650,5221717,5221717,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3651,5682277,5682277,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3652,5885921,5885921,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3653,6076089,6076089,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3654,8545243,8545243,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3655,9609346,9609346,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3656,9652081,9652081,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3657,9885736,9885736,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3658,10219034,10219034,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3659,10843767,10843767,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3660,11120865,11120865,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3661,11735332,11735332,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3662,13893715,13893715,0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3663,13956883,13956883,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3664,15114362,15114362,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3665,17856211,17856211,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3666,19063107,19063107,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3667,19800026,19800026,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3668,20927374,20927374,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3669,22491070,22491070,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3670,23015540,23015540,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3671,23624423,23624423,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3672,24173081,24173081,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3673,24265023,24265023,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3674,28646493,28646493,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3675,28951480,28951480,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3676,29309335,29309335,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3677,31403303,31403303,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3678,31588496,31588496,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3679,32070681,32070681,1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
3680,35588517,35588517,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3681,250699,250699,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3682,392998,392998,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3683,957792,957792,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3684,962010,962010,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3685,1881853,1881853,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3686,2240278,2240278,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3687,2332634,2332634,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3688,2523070,2523070,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3689,2642623,2642623,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3690,3151839,3151839,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3691,3339851,3339851,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3692,3676302,3676302,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3693,3781605,3781605,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3694,3822677,3822677,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3695,4769447,4769447,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3696,4852728,4852728,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
3697,5060788,5060788,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3698,5109530,5109530,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3699,5123756,5123756,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3700,5916161,5916161,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3701,6007108,6007108,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3702,7251829,7251829,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1
3703,8077258,8077258,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3704,8723600,8723600,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3705,9168916,9168916,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3706,10527038,10527038,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3707,11028531,11028531,0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0
3708,11095312,11095312,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3709,13911381,13911381,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3710,15962521,15962521,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3711,17550887,17550887,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3712,19035964,19035964,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3713,19859269,19859269,1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0
3714,20391295,20391295,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3715,20954169,20954169,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3716,21234681,21234681,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3717,24160453,24160453,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3718,25948781,25948781,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3719,27663923,27663923,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3720,28335578,28335578,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3721,31474893,31474893,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3722,31657529,31657529,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3723,32956666,32956666,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3724,33398373,33398373,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3725,34287962,34287962,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3726,35195870,35195870,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3727,686066,686066,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3728,805496,805496,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3729,1096473,1096473,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3730,1591874,1591874,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3731,2493274,2493274,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3732,2555226,2555226,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3733,2648352,2648352,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3734,2970602,2970602,1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0
3735,3030582,3030582,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3736,3043729,3043729,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3737,3312337,3312337,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3738,3927125,3927125,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3739,5352769,5352769,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3740,5731328,5731328,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3741,6035884,6035884,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3742,6476067,6476067,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3743,7074438,7074438,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3744,8357964,8357964,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3745,9040490,9040490,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3746,9644100,9644100,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3747,10797643,10797643,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3748,10799612,10799612,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3749,11451733,11451733,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3750,11937252,11937252,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3751,13278422,13278422,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3752,13455076,13455076,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3753,14529359,14529359,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3754,14794717,14794717,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3755,15662990,15662990,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3756,16262723,16262723,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3757,16619779,16619779,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3758,17807144,17807144,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3759,18482025,18482025,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3760,19425978,19425978,1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
3761,20533088,20533088,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3762,20611380,20611380,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3763,23355005,23355005,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3764,23683008,23683008,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3765,24785258,24785258,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3766,25917990,25917990,1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0
3767,28150094,28150094,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3768,30240950,30240950,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3769,31563699,31563699,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3770,31612089,31612089,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3771,31963128,31963128,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3772,34953569,34953569,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3773,35953252,35953252,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3774,36225633,36225633,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3775,7906,7906,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3776,337740,337740,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3777,487300,487300,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3778,680006,680006,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3779,1472852,1472852,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3780,1828138,1828138,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3781,1957162,1957162,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3782,2002104,2002104,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3783,2151087,2151087,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3784,2266430,2266430,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3785,3520927,3520927,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3786,4305147,4305147,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3787,4518378,4518378,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3788,4978691,4978691,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3789,6627148,6627148,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3790,7447003,7447003,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3791,8612952,8612952,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3792,9505271,9505271,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3793,10639879,10639879,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3794,11589529,11589529,0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0
3795,11956039,11956039,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3796,12556506,12556506,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3797,12573497,12573497,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3798,18589876,18589876,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3799,22415023,22415023,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3800,23620074,23620074,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3801,23687725,23687725,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3802,26299458,26299458,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3803,26720310,26720310,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3804,28173243,28173243,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3805,29641798,29641798,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3806,29642697,29642697,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3807,31198949,31198949,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3808,31775043,31775043,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3809,31970809,31970809,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3810,33010737,33010737,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3811,33887035,33887035,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3812,34992096,34992096,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3813,35071703,35071703,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
3814,67417,67417,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3815,565879,565879,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3816,701781,701781,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3817,1494429,1494429,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3818,1530085,1530085,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3819,2002258,2002258,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3820,2111318,2111318,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3821,2120494,2120494,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3822,2133173,2133173,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3823,2314090,2314090,1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
3824,2665467,2665467,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3825,4038173,4038173,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3826,5052220,5052220,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3827,5179089,5179089,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3828,6100131,6100131,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3829,6149341,6149341,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3830,6690287,6690287,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3831,7029299,7029299,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3832,7122662,7122662,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3833,7494939,7494939,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3834,7854008,7854008,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3835,8400375,8400375,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3836,11977088,11977088,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3837,16166305,16166305,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3838,18766380,18766380,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3839,19139672,19139672,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3840,19422338,19422338,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3841,20533306,20533306,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3842,21287122,21287122,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3843,21788853,21788853,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3844,22983782,22983782,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
